SAL_ID,Suburb_Name,SAL_CODE_2021,Population,Median_Age,Median_Rent_Weekly,Median_Income_Weekly,HH_Size,Postcode,Median_House_Price,One_Year_Growth_Pct,School_Count,Commute_Time_Mins,Parks_Count,Rental_Yield_Pct,State
SAL60776,Zeehan,SAL60776,722,48,160,951,2,7469,2225282,0.46,7,48,14,0.37,TAS
SAL69494,No usual address (Tas.),SAL69494,1377,0,0,0,0,69494,2448569,0.26,1,29,13,0,UNKNOWN
SAL69797,Migratory - Offshore - Shipping (Tas.),SAL69797,19,43,0,0,0,69797,2363032,6.5,14,26,18,0,UNKNOWN
SAL70001,Acacia Hills (NT),SAL70001,711,40,390,2380,2.9,822,1250310,1.09,11,30,17,1.62,NT
SAL70002,Adelaide River,SAL70002,317,52,200,992,2.2,846,2060560,1.39,1,30,18,0.5,NT
SAL70003,Alawa,SAL70003,2078,35,340,2083,2.8,810,1982610,-0.03,5,53,7,0.89,NT
SAL70004,Ali Curung,SAL70004,394,23,65,1437,4.5,872,2078811,7.61,7,20,19,0.16,NT
SAL70005,Alice Springs,SAL70005,231,37,313,1463,1.8,870,1492657,0.45,14,22,12,1.09,NT
SAL70006,Alpurrurulam,SAL70006,350,27,92,855,4.3,4825,2028032,0.47,1,39,13,0.24,QLD
SAL70007,Alyangula,SAL70007,751,34,80,3333,2.8,885,627192,7.44,12,33,18,0.66,NT
SAL70008,Amoonguna,SAL70008,229,29,50,814,4,873,2330455,7.01,12,33,3,0.11,NT
SAL70009,Ampilatwatja,SAL70009,439,24,65,2111,5.7,872,1380670,0.49,4,26,14,0.24,NT
SAL70010,Anatye,SAL70010,160,23,25,1536,3.3,872,1878148,6.65,5,23,5,0.07,NT
SAL70011,Angurugu,SAL70011,883,26,70,1037,4.4,822,1447258,0.5,2,55,2,0.25,NT
SAL70012,Anindilyakwa,SAL70012,375,31,100,1583,3.9,822,825499,-1.16,7,43,3,0.63,NT
SAL70013,Anmatjere,SAL70013,446,30,73,747,3.7,872,2000033,6.2,4,41,19,0.19,NT
SAL70014,Anula,SAL70014,2385,37,400,2269,2.9,812,962176,5.72,8,19,13,2.16,NT
SAL70015,Araluen (NT),SAL70015,2673,34,440,2451,2.8,870,2464966,0.95,14,40,10,0.93,NT
SAL70016,Archer,SAL70016,3,57,0,1649,2.5,830,1282780,-1.1,14,44,6,0,NT
SAL70017,Areyonga,SAL70017,236,31,65,1399,4.7,872,738826,0.06,1,28,17,0.46,NT
SAL70018,Arnold (NT),SAL70018,75,28,0,2074,3.5,852,2217354,5.71,10,47,5,0,NT
SAL70019,Arumbera,SAL70019,257,38,100,828,2.9,873,1250782,7.65,1,49,4,0.42,NT
SAL70020,Atitjere,SAL70020,204,28,80,1575,4.4,872,2304255,0.59,1,25,19,0.18,NT
SAL70021,Baines,SAL70021,239,26,74,752,3.2,852,981809,6.18,4,18,9,0.39,NT
SAL70022,Bakewell,SAL70022,3091,32,380,1955,2.5,832,1734832,0.28,1,47,3,1.14,NT
SAL70023,Barunga,SAL70023,337,26,100,1087,3.8,852,2470913,4.8,5,20,13,0.21,NT
SAL70024,Batchelor,SAL70024,396,45,150,900,2,845,1492934,-1.16,14,42,2,0.52,NT
SAL70025,Bayview (NT),SAL70025,1702,34,560,3312,2.7,820,2318182,3.85,14,24,19,1.26,NT
SAL70026,Bees Creek,SAL70026,803,41,408,2258,2.9,822,672905,0.69,6,50,11,3.15,NT
SAL70027,Bellamack,SAL70027,2423,29,360,2331,2.9,832,893781,7.26,7,40,9,2.09,NT
SAL70028,Belyuen,SAL70028,149,32,75,680,3.2,822,1566978,0.9,8,44,5,0.25,NT
SAL70029,Berrimah,SAL70029,1199,32,400,2193,2.8,828,1722493,1.98,8,36,19,1.21,NT
SAL70030,Berry Springs,SAL70030,870,38,300,2183,2.8,838,2148715,6.41,2,19,4,0.73,NT
SAL70031,Beswick,SAL70031,542,27,64,1333,5.4,852,1561410,2.38,12,16,4,0.21,NT
SAL70032,Beswick Creek,SAL70032,16,28,0,2249,2.2,852,1092138,0.38,4,47,13,0,NT
SAL70033,Binjari,SAL70033,240,25,100,966,5.2,852,537180,3.48,7,30,18,0.97,NT
SAL70034,Birdum,SAL70034,63,34,0,2250,3,852,1945675,6.4,9,21,18,0,NT
SAL70035,Black Jungle,SAL70035,0,0,0,0,0,822,1133976,2.33,9,35,5,0,NT
SAL70036,Blackmore,SAL70036,0,0,0,0,0,822,1755235,-0.67,11,49,8,0,NT
SAL70037,Borroloola,SAL70037,755,32,33,1301,3.5,854,1917240,1.83,3,36,8,0.09,NT
SAL70038,Bradshaw,SAL70038,55,34,257,833,3,852,2346703,7.54,12,36,8,0.57,NT
SAL70039,Braitling,SAL70039,3160,36,430,2182,2.6,870,1675711,-1.28,7,20,9,1.33,NT
SAL70040,Brinkin,SAL70040,1117,34,360,2274,2.5,810,654195,2.08,4,47,10,2.86,NT
SAL70041,Buchanan (NT),SAL70041,80,23,0,2250,6.3,852,2131345,4.48,9,53,10,0,NT
SAL70042,Buffalo Creek,SAL70042,0,0,0,0,0,812,1097726,-1.21,7,57,15,0,NT
SAL70043,Bulman Weemol,SAL70043,263,29,115,1375,5,852,1135779,1.45,13,39,19,0.53,NT
SAL70044,Burrundie,SAL70044,8,45,0,2750,1.7,822,1022741,7.41,13,32,10,0,NT
SAL70045,Burt Plain,SAL70045,230,34,25,824,2.8,872,910789,-1.69,6,55,6,0.14,NT
SAL70046,Bynoe,SAL70046,98,59,353,1021,1.7,822,2194708,5.52,9,49,9,0.84,NT
SAL70047,Bynoe Harbour,SAL70047,0,0,0,0,0,822,857054,6.41,7,38,5,0,NT
SAL70048,Calvert (NT),SAL70048,21,58,0,2250,2,862,1605070,0.77,11,54,15,0,NT
SAL70049,Camp Creek (NT),SAL70049,0,75,0,225,1,822,905504,0.15,8,54,18,0,NT
SAL70050,Canteen Creek,SAL70050,147,25,60,1687,4.7,872,2381986,7.15,11,37,17,0.13,NT
SAL70051,Casuarina (NT),SAL70051,406,27,460,2750,3,810,1489924,5.64,5,47,10,1.61,NT
SAL70052,Channel Island,SAL70052,0,0,0,0,0,822,879989,-0.87,4,43,6,0,NT
SAL70053,Charles Darwin,SAL70053,0,0,0,0,0,822,2465629,0.12,1,24,6,0,NT
SAL70054,Charlotte,SAL70054,19,57,80,537,1.9,822,1231455,4.21,14,29,7,0.34,NT
SAL70055,Chilla Well,SAL70055,0,0,0,0,0,872,1603248,2.19,8,24,7,0,NT
SAL70056,Ciccone,SAL70056,281,37,240,1375,2.4,870,2134685,3.04,6,40,9,0.58,NT
SAL70057,Claravale,SAL70057,5,30,0,5500,6,822,2418669,7.52,4,54,17,0,NT
SAL70058,Cobourg,SAL70058,32,29,50,1375,3.3,822,569224,2.2,3,43,15,0.46,NT
SAL70059,Coconut Grove,SAL70059,2892,35,300,1549,2.2,810,2424413,6.82,5,48,2,0.64,NT
SAL70060,Collett Creek,SAL70060,0,61,0,725,1,822,1529922,4.61,4,32,17,0,NT
SAL70061,Connellan,SAL70061,371,48,300,2611,2.7,873,734745,-0.78,11,16,16,2.12,NT
SAL70062,Coolalinga,SAL70062,510,31,340,1426,1.9,839,554796,5.45,11,39,6,3.19,NT
SAL70063,Coomalie Creek,SAL70063,8,47,0,3249,3,822,1986498,3.2,7,35,10,0,NT
SAL70064,Coonawarra (NT),SAL70064,20,24,0,0,0,820,2201418,0.25,6,45,4,0,NT
SAL70065,Cossack (NT),SAL70065,1293,39,250,2257,2.8,850,1934497,0.9,3,36,8,0.67,NT
SAL70066,Costello,SAL70066,23,20,0,2749,2,872,766167,3.57,12,23,8,0,NT
SAL70067,Cox Peninsula,SAL70067,6,25,0,3749,2.5,822,2318222,4.02,10,41,17,0,NT
SAL70068,Creswell,SAL70068,54,25,114,1375,1.8,852,1237996,7.68,13,39,4,0.48,NT
SAL70069,Daguragu,SAL70069,196,21,59,814,5.8,852,1716383,6.55,11,39,16,0.18,NT
SAL70070,Daly,SAL70070,0,0,0,0,0,822,2407967,0.06,12,41,8,0,NT
SAL70071,Daly River,SAL70071,116,47,90,979,2.1,822,1063506,5.74,14,24,4,0.44,NT
SAL70072,Daly Waters,SAL70072,55,33,0,1375,1.6,852,1429717,-1.92,1,44,17,0,NT
SAL70073,Darwin City,SAL70073,7149,33,450,2151,2,800,2043311,-0.7,14,18,7,1.15,NT
SAL70074,Darwin River,SAL70074,627,47,268,1550,2.4,841,1015729,0,7,35,9,1.37,NT
SAL70075,Darwin River Dam,SAL70075,0,66,0,450,1,822,1778342,3.97,5,44,17,0,NT
SAL70076,Davenport (NT),SAL70076,145,32,70,1017,2.8,872,1314892,-0.05,1,47,7,0.28,NT
SAL70077,Delamere (NT),SAL70077,65,26,0,1083,1.9,852,2459587,1.65,1,57,17,0,NT
SAL70078,Desert Springs,SAL70078,1536,36,500,3025,2.8,870,1351112,0.43,6,40,3,1.92,NT
SAL70079,Douglas-Daly,SAL70079,173,33,0,1424,2.6,822,1579593,1.37,4,16,2,0,NT
SAL70080,Driver,SAL70080,2747,33,350,1984,2.7,830,1516040,7.42,14,37,15,1.2,NT
SAL70081,Dundee Beach,SAL70081,267,62,190,933,1.9,840,854182,7.97,8,45,5,1.16,NT
SAL70082,Dundee Downs,SAL70082,112,58,0,537,1.6,840,1448494,4.86,2,18,3,0,NT
SAL70083,Dundee Forest,SAL70083,85,56,250,824,2,840,1043803,3.72,4,34,3,1.25,NT
SAL70084,Durack (NT),SAL70084,3730,31,500,2471,2.8,830,1971783,5.08,12,39,13,1.32,NT
SAL70085,East Arm,SAL70085,15,45,635,2250,2.3,822,900850,5.72,13,59,12,3.67,NT
SAL70086,East Arnhem,SAL70086,1194,27,35,1224,4.9,822,708106,5.39,8,15,19,0.26,NT
SAL70087,East Point,SAL70087,0,61,0,450,1,820,1446881,-1.18,12,16,18,0,NT
SAL70088,East Side,SAL70088,3098,34,393,2225,2.5,870,1319433,1.1,8,20,5,1.55,NT
SAL70089,Eaton (NT),SAL70089,284,27,254,2528,3.1,820,2074255,1.43,5,21,13,0.64,NT
SAL70090,Edith (NT),SAL70090,186,45,300,1843,2.3,852,1220566,1.69,3,18,4,1.28,NT
SAL70091,Elliott (NT),SAL70091,287,28,129,1093,3.8,862,2182252,1.44,13,32,17,0.31,NT
SAL70092,Elrundie,SAL70092,0,0,0,0,0,822,1852935,5.87,4,55,5,0,NT
SAL70093,Elsey,SAL70093,12,55,150,1024,2,852,1104008,5.48,3,57,7,0.71,NT
SAL70094,Emungalan,SAL70094,254,42,200,1781,3.8,850,789258,-1.95,11,19,2,1.32,NT
SAL70095,Engawala,SAL70095,164,29,70,1399,4.9,872,2215818,0.96,2,39,6,0.16,NT
SAL70096,Eva Valley,SAL70096,101,55,400,1291,2.5,822,1399574,4.24,14,15,11,1.49,NT
SAL70097,Fannie Bay,SAL70097,2875,39,390,2213,2.3,820,1172633,-0.8,4,48,15,1.73,NT
SAL70098,Farrar,SAL70098,1650,32,455,2573,2.9,830,1916926,-1.29,9,17,6,1.23,NT
SAL70099,Finke,SAL70099,191,28,75,850,3.7,872,2118511,6.28,6,31,11,0.18,NT
SAL70100,Finniss Valley,SAL70100,84,38,100,1437,2.2,822,2024457,2.53,4,46,10,0.26,NT
SAL70101,Florina,SAL70101,118,41,277,2833,2.5,852,2268828,6.56,1,38,14,0.63,NT
SAL70102,Fly Creek,SAL70102,189,38,380,2687,2.7,822,1066967,6.24,14,16,18,1.85,NT
SAL70103,Flying Fox (NT),SAL70103,64,34,20,2166,2.8,852,1811147,6.93,7,15,2,0.06,NT
SAL70104,Flynn (NT),SAL70104,119,30,90,819,3.5,875,2300888,-1.52,2,48,10,0.2,NT
SAL70105,Freds Pass,SAL70105,12,58,0,1899,2.6,822,2464677,-0.14,12,22,19,0,NT
SAL70106,Galiwinku,SAL70106,2199,25,200,1913,5.6,822,1090555,0.96,6,59,6,0.95,NT
SAL70107,Gapuwiyak,SAL70107,705,30,90,1766,4.9,880,500799,-0.64,10,58,15,0.93,NT
SAL70108,Ghan,SAL70108,132,32,0,2333,3.1,872,1866379,2.85,1,23,16,0,NT
SAL70109,Gillen,SAL70109,4466,33,400,2176,2.7,870,2036201,5.99,13,42,5,1.02,NT
SAL70110,Girraween (NT),SAL70110,1668,41,420,2992,3.1,836,2079889,7.51,7,33,5,1.05,NT
SAL70111,Glyde Point,SAL70111,0,0,0,0,0,822,1038769,6.9,4,34,19,0,NT
SAL70112,Gray (NT),SAL70112,3142,34,300,1479,2.4,830,787555,2.57,11,21,19,1.98,NT
SAL70113,Gregory (NT),SAL70113,107,20,20,933,4.4,852,2300830,4.36,3,56,9,0.05,NT
SAL70114,Gulung Mardrulk,SAL70114,0,0,0,0,0,852,2178792,0.31,10,49,3,0,NT
SAL70115,Gunbalanya,SAL70115,1177,27,70,1277,4.6,822,1147302,2.03,7,33,17,0.32,NT
SAL70116,Gunn,SAL70116,2564,31,480,2485,2.9,832,908177,6.71,13,31,15,2.75,NT
SAL70117,Gunn Point,SAL70117,3,68,0,724,2,822,1963559,-1.71,3,54,2,0,NT
SAL70118,Gunyangara,SAL70118,241,29,90,1424,4.3,880,1014111,3.33,8,32,18,0.46,NT
SAL70119,Gurindji,SAL70119,18,23,0,0,0,852,1600266,6.73,11,21,11,0,NT
SAL70120,Haasts Bluff,SAL70120,82,30,100,1875,4.8,872,1077158,-0.78,4,41,17,0.48,NT
SAL70121,Hale,SAL70121,72,40,10,466,2.5,872,1524040,7.83,3,53,4,0.03,NT
SAL70122,Hart (NT),SAL70122,105,30,53,1031,3.1,872,1191495,-1.88,7,44,12,0.23,NT
SAL70123,Herbert,SAL70123,1610,38,460,2765,3,836,586928,6.86,7,37,16,4.08,NT
SAL70124,Hermannsburg,SAL70124,551,27,90,1218,3.9,872,2070497,1.54,9,34,19,0.23,NT
SAL70125,Hidden Valley (NT),SAL70125,3,17,0,0,0,822,1234158,-0.67,10,37,8,0,NT
SAL70126,Holmes,SAL70126,0,0,0,0,0,812,1095053,-0.43,7,40,7,0,NT
SAL70127,Holtze,SAL70127,1940,31,230,1468,2,829,1834492,5.01,6,28,10,0.65,NT
SAL70128,Hotham,SAL70128,6,59,0,0,0,822,2465425,6.71,3,45,14,0,NT
SAL70129,Howard Springs,SAL70129,3153,43,400,2560,2.9,835,1305231,4.41,4,41,9,1.59,NT
SAL70130,Hugh,SAL70130,895,35,30,762,2.4,872,1922771,7.29,8,23,19,0.08,NT
SAL70131,Hughes (NT),SAL70131,73,48,277,1875,3.1,837,1154229,6.42,6,37,4,1.25,NT
SAL70132,Humpty Doo,SAL70132,4313,39,400,2401,2.9,836,1572131,-1.91,9,24,2,1.32,NT
SAL70133,Ilparpa,SAL70133,542,43,260,2048,2.6,873,2427160,4.69,8,37,19,0.56,NT
SAL70134,Imanpa,SAL70134,124,25,50,1124,4,872,1937939,1.05,14,24,5,0.13,NT
SAL70135,Irlpme,SAL70135,0,0,0,0,0,874,2485413,2.55,8,16,19,0,NT
SAL70136,Jabiru,SAL70136,755,34,65,2090,2.3,886,1946053,-1.06,11,51,17,0.17,NT
SAL70137,Jilkminggan,SAL70137,263,25,48,1416,6.1,852,881977,0.82,10,54,19,0.28,NT
SAL70138,Jingili,SAL70138,1841,36,400,2371,3,810,1355434,4.33,10,52,4,1.53,NT
SAL70139,Johnston,SAL70139,2386,28,370,2254,2.9,832,808697,0.18,7,52,15,2.38,NT
SAL70140,Kakadu,SAL70140,315,36,92,1687,2.7,822,1813808,4.48,10,15,11,0.26,NT
SAL70141,Kalkarindji,SAL70141,383,29,76,1262,3.5,852,2118647,7.23,11,32,6,0.19,NT
SAL70142,Kaltukatjara,SAL70142,229,34,65,1374,3.6,872,1025403,-1.95,1,49,9,0.33,NT
SAL70143,Karama,SAL70143,4803,35,293,1783,2.9,812,1487618,5.86,5,21,19,1.02,NT
SAL70144,Katherine,SAL70144,1254,34,360,2053,2.3,850,1223486,4.41,14,58,6,1.53,NT
SAL70145,Katherine East,SAL70145,3061,30,350,2075,2.8,850,572908,-1.53,7,56,13,3.18,NT
SAL70146,Katherine South,SAL70146,1507,33,320,1632,2.5,850,2141973,5.9,10,36,5,0.78,NT
SAL70147,Kilgariff,SAL70147,551,42,202,2410,2.6,873,2337986,0.25,9,39,13,0.45,NT
SAL70148,Kintore,SAL70148,420,29,100,1430,4.6,872,871087,0.66,12,56,14,0.6,NT
SAL70149,Knuckey Lagoon,SAL70149,498,35,300,2525,3.3,828,509422,-1.06,4,37,15,3.06,NT
SAL70150,Koolpinyah,SAL70150,0,0,0,0,0,822,674698,3.34,8,23,15,0,NT
SAL70151,Kunparrka,SAL70151,121,34,62,725,3.9,872,1113521,2.98,1,41,11,0.29,NT
SAL70152,Lajamanu,SAL70152,655,21,70,1034,4.9,852,1342606,1.47,4,25,10,0.27,NT
SAL70153,Lake Bennett,SAL70153,129,56,300,1125,2,822,2038148,-0.31,4,41,19,0.77,NT
SAL70154,Lake Mackay,SAL70154,25,36,0,1187,2.4,872,1586319,6.38,2,54,18,0,NT
SAL70155,Lambells Lagoon,SAL70155,239,41,135,2024,3,822,2274397,6.76,11,42,6,0.31,NT
SAL70156,Lansdowne (NT),SAL70156,499,39,250,2675,2.8,850,950415,3.41,11,32,3,1.37,NT
SAL70157,Laramba,SAL70157,189,29,75,1125,4,872,1941008,0.44,3,50,11,0.2,NT
SAL70158,Larapinta (NT),SAL70158,2368,33,350,2078,2.7,875,1153288,-1.04,3,48,2,1.58,NT
SAL70159,Larrakeyah,SAL70159,3943,33,395,2372,2.3,820,1933498,6.69,9,27,9,1.06,NT
SAL70160,Larrimah,SAL70160,27,37,25,1874,2.1,852,2102294,-1.04,7,44,9,0.06,NT
SAL70161,Leanyer,SAL70161,4597,37,400,2223,2.7,812,528834,-1.87,2,42,7,3.93,NT
SAL70162,Lee Point,SAL70162,94,62,180,675,1.6,810,1048723,2.69,9,36,6,0.89,NT
SAL70163,Limmen,SAL70163,203,31,25,900,2.7,852,1635788,5.31,8,38,19,0.08,NT
SAL70164,Litchfield Park,SAL70164,34,38,70,1875,2.2,822,2128661,2.58,6,44,8,0.17,NT
SAL70165,Livingstone,SAL70165,443,40,350,1875,2.8,822,936770,-1.49,6,59,5,1.94,NT
SAL70166,Lloyd Creek,SAL70166,225,33,470,2833,3.2,822,1078843,4.9,12,52,2,2.27,NT
SAL70167,Ludmilla,SAL70167,1667,35,300,2056,2.7,820,585350,4.42,2,34,3,2.67,NT
SAL70168,Lyons (NT),SAL70168,2219,30,265,2931,3.3,810,514716,4.82,13,20,4,2.68,NT
SAL70169,Malak,SAL70169,3013,35,301,1676,2.8,812,1608837,0.11,3,47,2,0.97,NT
SAL70170,Manbulloo,SAL70170,14,49,250,1824,2.4,852,1445032,5.96,6,52,14,0.9,NT
SAL70171,Mandorah,SAL70171,0,0,0,0,0,822,1288427,2.79,14,29,9,0,NT
SAL70172,Maningrida,SAL70172,2518,27,90,1449,5.2,822,2095278,3.36,12,29,13,0.22,NT
SAL70173,Manton (NT),SAL70173,87,37,50,966,3.3,837,2217780,3.46,3,46,9,0.12,NT
SAL70174,Maranunga,SAL70174,0,0,0,0,0,822,1192019,0.87,11,28,8,0,NT
SAL70175,Margaret River (NT),SAL70175,14,25,0,900,4.3,822,1564098,0.5,11,56,9,0,NT
SAL70176,Marlow Lagoon,SAL70176,754,39,550,3630,3.2,830,2047241,-1.95,7,22,16,1.4,NT
SAL70177,Marrakai,SAL70177,564,44,190,1342,2.6,822,1940352,1.97,14,50,8,0.51,NT
SAL70178,Marrara,SAL70178,1323,45,370,1953,2.2,812,2409042,2.85,5,36,13,0.8,NT
SAL70179,Mataranka,SAL70179,384,38,100,1843,2.6,852,2377330,5.43,4,52,19,0.22,NT
SAL70180,McArthur,SAL70180,392,39,34,844,2.5,852,829782,-1.33,8,34,5,0.21,NT
SAL70181,McMinns Lagoon,SAL70181,687,43,400,2516,2.9,822,1387766,7.24,11,38,7,1.5,NT
SAL70182,Mereenie,SAL70182,4,37,0,0,0,872,2212460,0.64,11,35,12,0,NT
SAL70183,Micket Creek,SAL70183,0,63,0,1374,1.5,822,1055134,1.67,2,42,11,0,NT
SAL70184,Middle Point,SAL70184,55,35,200,3125,3.1,822,1360075,-1.52,3,37,19,0.76,NT
SAL70185,Milikapiti,SAL70185,414,29,70,793,3.4,822,1477600,4.53,10,38,13,0.25,NT
SAL70186,Milingimbi,SAL70186,1097,27,45,1410,5.7,822,2187794,5.09,12,53,18,0.11,NT
SAL70187,Millner,SAL70187,2576,36,340,1817,2.4,810,1835119,7.29,4,58,3,0.96,NT
SAL70188,Milyakburra,SAL70188,106,33,60,575,3.1,822,1230520,1.37,12,37,13,0.25,NT
SAL70189,Miniyeri,SAL70189,650,22,70,1812,6.1,852,723734,0.57,10,18,12,0.5,NT
SAL70190,Minjilang,SAL70190,265,26,70,1392,4.4,822,1548278,5.26,14,18,16,0.24,NT
SAL70191,Mitchell (NT),SAL70191,0,0,0,0,0,832,1244027,5.07,6,44,12,0,NT
SAL70192,Moil,SAL70192,2000,37,310,2033,2.9,810,623182,7.37,5,42,12,2.59,NT
SAL70193,Moulden,SAL70193,3053,33,295,1515,2.7,830,548591,0.05,5,45,11,2.8,NT
SAL70194,Mount Bundey,SAL70194,16,62,0,725,1.6,822,1700362,5.05,7,47,4,0,NT
SAL70195,Mount Johns,SAL70195,541,35,345,2269,2.2,874,1523671,-1.33,8,33,5,1.18,NT
SAL70196,Mount Liebig,SAL70196,240,28,120,1375,5.5,872,1846597,2.8,6,24,4,0.34,NT
SAL70197,Mount Zeil,SAL70197,69,26,0,900,3.7,872,584106,-0.81,14,39,16,0,NT
SAL70198,Muirhead,SAL70198,3689,29,313,3029,3.4,810,2150882,4.53,3,51,7,0.76,NT
SAL70199,Murrumujuk,SAL70199,0,46,0,774,2,822,861998,4.01,4,27,10,0,NT
SAL70200,Mutitjulu,SAL70200,296,30,90,1812,3.9,872,664486,-1.51,14,20,9,0.7,NT
SAL70201,Nakara,SAL70201,1906,36,420,2424,3,810,2193696,1.2,1,44,3,1,NT
SAL70202,Namatjira,SAL70202,164,29,30,1474,3.6,872,1110864,1.95,14,37,16,0.14,NT
SAL70203,Nauiyu,SAL70203,350,26,100,1775,4.2,822,1234303,0.48,11,50,9,0.42,NT
SAL70204,Nemarluk,SAL70204,305,26,50,1031,4.7,822,2327528,-1.61,14,30,6,0.11,NT
SAL70205,Newcastle Waters,SAL70205,122,25,25,1562,4.1,862,2249404,1.19,5,22,13,0.06,NT
SAL70206,Nganmarriyanga,SAL70206,364,22,50,819,5.9,822,1235062,5.93,13,30,13,0.21,NT
SAL70207,Ngukurr,SAL70207,1088,25,90,1260,5.5,852,1227468,1.6,12,25,10,0.38,NT
SAL70208,Nhulunbuy,SAL70208,3350,33,120,2777,2.8,880,592508,1.23,10,15,19,1.05,NT
SAL70209,Nicholson (NT),SAL70209,57,23,0,1687,2,862,1857555,7.42,8,36,11,0,NT
SAL70210,Nightcliff,SAL70210,3884,34,350,2051,2.4,810,1218693,-1.58,3,32,6,1.49,NT
SAL70211,Nitmiluk,SAL70211,212,27,69,1261,3.4,852,2115328,5.67,10,50,16,0.17,NT
SAL70212,Noonamah,SAL70212,328,45,290,1517,2.2,837,1398886,2.83,13,25,11,1.08,NT
SAL70213,Numbulwar,SAL70213,681,30,75,1257,4.5,822,1178283,7.44,4,34,18,0.33,NT
SAL70214,Numburindi,SAL70214,36,35,25,537,2.2,822,1664638,1.93,13,24,7,0.08,NT
SAL70215,Nyirripi,SAL70215,251,28,82,875,4,872,1479359,5.08,4,24,10,0.29,NT
SAL70216,Palmerston City,SAL70216,194,28,259,1478,2,830,2402453,-1.3,6,51,18,0.56,NT
SAL70217,Pamayu,SAL70217,40,23,84,2750,3.2,862,872598,7.29,9,36,19,0.5,NT
SAL70218,Papunya,SAL70218,438,27,83,1520,4.6,872,2456914,1.45,10,25,15,0.18,NT
SAL70219,Parap,SAL70219,2819,36,415,2231,2.3,820,1122672,3.24,3,49,7,1.92,NT
SAL70220,Pellew Islands,SAL70220,3,40,110,1125,3,852,2271555,-0.62,4,23,12,0.25,NT
SAL70221,Peppimenarti,SAL70221,190,25,70,833,4.2,822,1201506,7.46,6,29,17,0.3,NT
SAL70222,Petermann,SAL70222,138,34,20,1312,2.4,872,1870752,4.73,6,33,3,0.06,NT
SAL70223,Pigeon Hole,SAL70223,121,23,90,1124,4.9,852,1924241,-1.46,7,51,8,0.24,NT
SAL70224,Pine Creek (NT),SAL70224,318,36,120,1125,2.5,847,1402810,-0.45,1,20,7,0.44,NT
SAL70225,Pinelands (NT),SAL70225,19,58,275,1187,1.9,829,1041428,2,14,50,16,1.37,NT
SAL70226,Pirlangimpi,SAL70226,317,32,80,596,3.1,822,764814,0.17,14,58,14,0.54,NT
SAL70227,Point Stuart,SAL70227,35,45,200,1374,1.8,822,1847239,1.05,9,19,8,0.56,NT
SAL70228,Rakula,SAL70228,59,44,80,1874,2.7,822,2117376,7.97,2,17,4,0.2,NT
SAL70229,Ramingining,SAL70229,814,29,40,1166,5,822,1475315,4.59,14,24,16,0.14,NT
SAL70230,Ranken,SAL70230,51,27,143,2124,2.9,4825,603565,7.22,4,27,4,1.23,QLD
SAL70231,Rapid Creek,SAL70231,3261,35,350,2208,2.4,810,1170051,2.36,3,18,16,1.56,NT
SAL70232,Robin Falls,SAL70232,46,61,0,850,1.9,822,1391588,5.1,3,54,4,0,NT
SAL70233,Robinson River,SAL70233,180,25,95,1319,4.2,852,2238198,2.6,11,47,16,0.22,NT
SAL70234,Rosebery (NT),SAL70234,4127,30,420,2397,2.9,832,685964,1.28,5,48,2,3.18,NT
SAL70235,Ross (NT),SAL70235,806,39,300,1881,2.3,873,2098459,3.19,7,50,12,0.74,NT
SAL70236,Rum Jungle,SAL70236,88,55,0,624,2.1,822,1736855,2.27,13,47,5,0,NT
SAL70237,Sadadeen,SAL70237,2307,32,320,1805,2.6,870,1546094,7.81,12,35,11,1.08,NT
SAL70238,Sandover,SAL70238,569,28,50,1348,4.2,872,1795237,2.96,7,53,5,0.14,NT
SAL70239,Santa Teresa,SAL70239,609,25,85,1178,4.4,872,1713088,6.11,14,19,17,0.26,NT
SAL70240,Shoal Bay (NT),SAL70240,0,23,130,1375,1,830,1819350,4.67,14,59,2,0.37,NT
SAL70241,Simpson (NT),SAL70241,0,0,0,0,0,872,1973042,2.8,7,27,14,0,NT
SAL70242,Southport (NT),SAL70242,215,43,335,1699,2.2,822,1808876,2.74,3,54,15,0.96,NT
SAL70243,Stapleton,SAL70243,63,55,577,1312,2.5,822,1788220,1.42,9,31,14,1.68,NT
SAL70244,Stuart (NT),SAL70244,459,28,150,2025,2.6,870,1254108,-0.93,6,24,5,0.62,NT
SAL70245,Stuart Park,SAL70245,4101,34,400,2278,2.3,820,2442469,5.61,11,24,11,0.85,NT
SAL70246,Sturt Plateau,SAL70246,37,53,0,1874,2.5,852,1232878,7.18,12,16,9,0,NT
SAL70247,Tablelands (NT),SAL70247,188,31,250,1583,2.1,862,1622767,0.18,11,52,10,0.8,NT
SAL70248,Tanami (NT),SAL70248,144,42,0,1250,2,872,1501622,7.26,10,35,15,0,NT
SAL70249,Tanami East,SAL70249,13,36,75,450,1.7,852,1649167,0.32,11,15,9,0.24,NT
SAL70250,Tara (NT),SAL70250,62,21,70,900,4,872,2136617,3.3,8,44,2,0.17,NT
SAL70251,Tennant Creek,SAL70251,3080,33,180,1677,2.7,860,2052053,1.44,14,32,12,0.46,NT
SAL70252,Thamarrurr,SAL70252,188,21,30,860,4.9,822,2133384,-0.85,14,49,17,0.07,NT
SAL70253,The Gap (NT),SAL70253,1945,34,350,1953,2.3,870,766152,-1.47,1,53,2,2.38,NT
