SAL_ID,Suburb_Name,SAL_CODE_2021,Population,Median_Age,Median_Rent_Weekly,Median_Income_Weekly,HH_Size,Postcode,Median_House_Price,One_Year_Growth_Pct,School_Count,Commute_Time_Mins,Parks_Count,Rental_Yield_Pct
SAL40056,Avon (SA),SAL40056,64,40,200,1062,3.2,40056,1314299,2.6,4,50,10,0.79
SAL40057,Back Valley,SAL40057,176,47,310,1202,2.6,40057,1739879,1.71,1,30,6,0.93
SAL40058,Bagot Well,SAL40058,67,52,450,1874,2.3,40058,2295292,0.65,4,53,12,1.02
SAL40059,Baird Bay,SAL40059,5,70,0,450,1.0,40059,2330276,-1.34,7,34,2,0.0
SAL40060,Bakara,SAL40060,9,47,0,1999,3.0,40060,703305,3.19,14,39,3,0.0
SAL40061,Bakara Well,SAL40061,6,44,0,4500,3.0,40061,1855398,1.13,5,33,19,0.0
SAL40062,Balaklava,SAL40062,2083,46,227,1088,2.3,40062,2442569,5.08,9,40,15,0.48
SAL40063,Bald Hills (SA),SAL40063,44,51,0,1292,2.5,40063,2347971,5.24,4,46,9,0.0
SAL40064,Baldina,SAL40064,12,48,23,575,3.3,40064,957576,1.32,11,35,15,0.12
SAL40065,Balgowan (SA),SAL40065,92,60,0,860,1.8,40065,1073722,4.69,3,23,15,0.0
SAL40066,Balhannah,SAL40066,1756,44,335,1851,2.7,40066,566617,0.59,6,57,9,3.07
SAL40067,Ballast Head,SAL40067,21,45,40,2249,2.6,40067,2486349,5.27,4,33,10,0.08
SAL40068,Bangham,SAL40068,81,43,100,1812,2.8,40068,1141857,-1.84,11,35,15,0.46
SAL40069,Bangor (SA),SAL40069,39,52,265,1312,2.5,40069,2280248,-0.48,13,32,13,0.6
SAL40070,Banksia Park,SAL40070,3346,41,350,1799,2.6,40070,2432360,0.45,2,20,14,0.75
SAL40071,Barabba,SAL40071,135,36,0,2125,2.9,40071,1366164,5.73,5,49,7,0.0
SAL40072,Barinia,SAL40072,22,49,280,2624,3.0,40072,1010874,-1.34,14,28,15,1.44
SAL40073,Barmera,SAL40073,2884,49,200,1037,2.1,40073,1918368,-0.12,13,23,16,0.54
SAL40074,Barna,SAL40074,30,65,0,480,1.5,40074,1630070,1.59,4,49,3,0.0
SAL40075,Barndioota,SAL40075,6,43,0,0,5.0,40075,2292841,-1.91,5,16,19,0.0
SAL40076,Baroota,SAL40076,52,54,575,1375,2.4,40076,1101513,5.62,12,20,11,2.71
SAL40077,Barossa Goldfields,SAL40077,63,47,360,2083,2.7,40077,582867,3.6,9,49,8,3.21
SAL40078,Barunga Gap,SAL40078,23,27,0,1749,3.4,40078,668600,7.01,4,39,6,0.0
SAL40079,Basket Range,SAL40079,364,43,363,1988,2.9,40079,1279957,-1.69,6,23,9,1.47
SAL40080,Baudin Beach,SAL40080,94,56,185,866,2.0,40080,2413980,0.71,4,45,14,0.4
SAL40081,Bay Of Shoals,SAL40081,30,52,280,1875,2.3,40081,2007394,5.31,1,21,8,0.73
SAL40082,Beachport,SAL40082,745,55,213,1160,2.2,40082,1382693,4.75,2,42,19,0.8
SAL40083,Beatty,SAL40083,0,28,100,1874,1.5,40083,1115036,0.43,6,16,10,0.47
SAL40084,Beaufort (SA),SAL40084,81,38,185,1062,2.3,40084,754265,3.96,8,15,13,1.28
SAL40085,Beaumont (SA),SAL40085,2731,45,450,2577,2.8,40085,1019493,5.94,9,51,18,2.3
SAL40086,Beaumonts,SAL40086,0,0,0,0,0.0,40086,664404,-1.67,4,38,11,0.0
SAL40087,Bedford Park,SAL40087,1882,28,290,1448,2.5,40087,1410913,5.18,6,49,8,1.07
SAL40088,Beetaloo Valley,SAL40088,75,56,150,1875,2.3,40088,1153817,0.52,3,21,6,0.68
SAL40089,Belair,SAL40089,4718,47,376,2265,2.6,40089,1496433,7.48,12,52,16,1.31
SAL40090,Belalie East,SAL40090,62,49,140,2049,2.5,40090,984353,3.38,9,43,17,0.74
SAL40091,Belalie North,SAL40091,85,39,100,1350,3.0,40091,764395,-1.67,8,15,17,0.68
SAL40092,Bellevue Heights,SAL40092,2712,47,370,1662,2.5,40092,2434116,2.03,12,44,11,0.79
SAL40093,Beltana,SAL40093,35,24,0,725,3.0,40093,1182387,7.66,1,46,15,0.0
SAL40094,Beltana Station,SAL40094,30,48,0,1292,2.5,40094,1645958,5.3,13,24,18,0.0
SAL40095,Belton,SAL40095,19,29,0,1374,2.3,40095,979767,1.0,2,48,7,0.0
SAL40096,Belvidere,SAL40096,118,49,315,1562,2.5,40096,509583,3.75,10,25,2,3.21
SAL40097,Benbournie,SAL40097,11,46,235,725,3.0,40097,1074675,3.99,14,51,12,1.14
SAL40098,Berri,SAL40098,4143,42,215,1039,2.1,40098,1833824,-1.77,9,41,2,0.61
SAL40099,Bethany,SAL40099,146,49,320,1800,2.7,40099,1036512,-0.21,10,24,13,1.61
SAL40100,Bethel,SAL40100,52,49,250,1875,2.2,40100,1347056,3.52,3,52,16,0.97
SAL40101,Beulah Park,SAL40101,1601,39,390,2189,2.4,40101,1997850,2.03,14,36,6,1.02
SAL40102,Beverley (SA),SAL40102,1578,36,300,1598,2.4,40102,2439328,-0.1,3,38,11,0.64
SAL40103,Bibaringa,SAL40103,246,51,309,2178,2.8,40103,1776020,5.73,10,22,18,0.9
SAL40104,Big Bend,SAL40104,4,72,0,450,1.0,40104,1446803,2.89,9,20,11,0.0
SAL40105,Biggs Flat,SAL40105,84,43,350,1625,2.7,40105,1889292,1.1,14,18,8,0.96
SAL40106,Billiatt,SAL40106,0,0,0,0,0.0,40106,1371901,-0.38,3,19,19,0.0
SAL40107,Binnum,SAL40107,87,45,200,2062,2.6,40107,2412936,4.11,10,20,7,0.43
SAL40108,Birchmore,SAL40108,49,39,225,1625,3.3,40108,2015266,4.66,12,46,10,0.58
SAL40109,Birdwood (SA),SAL40109,1376,43,320,1754,2.7,40109,1814861,4.7,11,52,3,0.92
SAL40110,Birkenhead,SAL40110,1798,39,315,1598,2.3,40110,1178710,0.2,5,34,13,1.39
SAL40111,Black Forest,SAL40111,1982,39,290,1664,2.3,40111,968298,3.95,6,54,6,1.56
SAL40112,Black Hill (SA),SAL40112,45,55,275,669,1.8,40112,2405879,7.05,3,59,16,0.59
SAL40113,Black Point,SAL40113,64,69,293,1333,2.0,40113,636149,1.53,14,50,14,2.4
SAL40114,Black Rock (SA),SAL40114,36,62,0,1437,2.2,40114,1070303,0.11,10,28,3,0.0
SAL40115,Black Springs (SA),SAL40115,49,35,163,1781,2.6,40115,1488651,5.72,8,33,16,0.57
SAL40116,Blackfellows Caves,SAL40116,72,59,225,749,1.9,40116,1476684,-0.23,2,25,15,0.79
SAL40117,Blackfellows Creek,SAL40117,28,57,0,1166,2.2,40117,1720505,0.54,6,53,10,0.0
SAL40118,Blackford,SAL40118,35,42,150,1624,2.4,40118,1256556,-0.99,2,15,17,0.62
SAL40119,Blackwood (SA),SAL40119,4266,45,330,1715,2.4,40119,1739488,0.68,9,49,3,0.99
SAL40120,Blair Athol (SA),SAL40120,5274,32,321,1459,2.8,40120,1346334,2.1,6,33,2,1.24
SAL40121,Blakeview,SAL40121,8979,31,324,1706,2.7,40121,1554153,-1.36,9,47,10,1.08
SAL40122,Blakiston,SAL40122,377,46,550,2600,3.0,40122,1306434,6.72,14,46,15,2.19
SAL40123,Blanche Harbor,SAL40123,32,60,225,1374,1.9,40123,550711,3.14,4,50,3,2.12
SAL40124,Blanchetown,SAL40124,305,58,156,844,1.9,40124,1063739,3.88,12,38,2,0.76
SAL40125,Bletchley,SAL40125,76,41,100,1875,3.2,40125,993027,1.71,3,57,11,0.52
SAL40126,Blewitt Springs,SAL40126,346,49,205,2050,2.6,40126,1204463,4.7,2,21,19,0.89
SAL40127,Blinman,SAL40127,43,41,114,1937,2.5,40127,921863,2.32,8,21,12,0.64
SAL40128,Bluff Beach,SAL40128,41,59,250,1625,2.1,40128,1059119,5.61,4,19,10,1.23
SAL40129,Blyth,SAL40129,518,42,230,1269,2.5,40129,1797978,6.21,2,28,16,0.67
SAL40130,Boatswain Point,SAL40130,46,51,200,900,1.9,40130,2304240,4.72,11,59,17,0.45
SAL40131,Bockelberg,SAL40131,0,0,0,0,0.0,40131,2431506,2.91,9,40,14,0.0
SAL40132,Boconnoc Park,SAL40132,28,32,0,3374,3.7,40132,2463957,5.82,12,15,7,0.0
SAL40133,Bolivar,SAL40133,357,61,240,756,1.6,40133,744942,2.94,8,27,16,1.68
SAL40134,Bolto,SAL40134,14,66,0,874,1.3,40134,595119,-0.88,5,37,16,0.0
SAL40135,Booborowie,SAL40135,205,56,200,1021,2.2,40135,1353262,-0.84,8,34,19,0.77
SAL40136,Bookpurnong,SAL40136,157,37,243,1593,3.0,40136,1891352,7.49,5,21,12,0.67
SAL40137,Bool Lagoon,SAL40137,42,39,100,1562,2.4,40137,1323265,0.14,13,20,2,0.39
SAL40138,Booleroo Centre,SAL40138,482,55,180,1240,2.3,40138,2316330,6.16,7,23,15,0.4
SAL40139,Boolgun,SAL40139,11,49,0,949,2.8,40139,1248224,0.47,5,42,3,0.0
SAL40140,Boonerdo,SAL40140,13,33,0,1312,3.7,40140,2359406,2.31,13,24,3,0.0
SAL40141,Boors Plain,SAL40141,56,34,200,1812,2.6,40141,1542137,4.55,5,49,11,0.67
SAL40142,Bordertown,SAL40142,3095,40,220,1439,2.4,40142,2134418,-0.41,13,21,17,0.54
SAL40143,Bordertown South,SAL40143,45,40,380,1666,2.8,40143,550755,5.37,4,39,4,3.59
SAL40144,Borrika,SAL40144,30,44,150,2250,3.4,40144,1435210,4.9,13,44,15,0.54
SAL40145,Boston,SAL40145,1169,40,345,2199,3.0,40145,1701988,3.43,14,57,8,1.05
SAL40146,Bowden,SAL40146,1808,32,390,1628,1.8,40146,1351426,3.66,14,40,4,1.5
SAL40147,Bower,SAL40147,41,56,0,866,2.3,40147,2136748,-0.94,5,58,14,0.0
SAL40148,Bowhill,SAL40148,127,54,160,1156,2.2,40148,1370793,2.36,7,26,15,0.61
SAL40149,Bowillia,SAL40149,20,53,0,1375,2.2,40149,2090346,-1.13,3,27,9,0.0
SAL40150,Bowmans,SAL40150,56,52,280,1042,2.3,40150,1602801,1.08,4,54,9,0.91
SAL40151,Bradbury (SA),SAL40151,178,53,350,1916,2.6,40151,689921,7.0,8,18,18,2.64
SAL40152,Brady Creek,SAL40152,19,43,250,725,2.7,40152,2147718,3.75,6,15,6,0.61
SAL40153,Brahma Lodge,SAL40153,3380,37,290,1081,2.6,40153,2114120,5.43,8,20,6,0.71
SAL40154,Bramfield,SAL40154,31,60,100,725,1.9,40154,740617,3.74,11,16,3,0.7
SAL40155,Bray,SAL40155,44,47,125,1124,2.3,40155,1657297,-0.06,2,41,12,0.39
SAL40156,Brenda Park,SAL40156,15,69,0,900,1.7,40156,1105398,3.95,13,32,16,0.0
SAL40157,Brentwood (SA),SAL40157,71,49,150,1333,2.7,40157,613606,5.55,9,56,8,1.27
SAL40158,Bridgewater (SA),SAL40158,3719,40,400,2042,2.6,40158,2087514,-0.62,7,43,12,1.0
SAL40159,Bright (SA),SAL40159,18,27,250,425,2.4,40159,1725766,6.17,13,47,3,0.75
SAL40160,Brighton (SA),SAL40160,3834,49,360,1692,2.2,40160,1577506,3.55,5,17,7,1.19
SAL40161,Brimbago,SAL40161,64,40,185,1375,3.3,40161,1241067,-1.96,11,34,10,0.78
SAL40162,Brinkley,SAL40162,107,45,205,1325,2.3,40162,760102,3.2,7,18,18,1.4
SAL40163,Brinkworth,SAL40163,243,50,178,1156,2.3,40163,1911120,1.96,2,32,13,0.48
SAL40164,Broadview,SAL40164,4450,36,320,1703,2.4,40164,1822521,0.96,11,22,7,0.91
SAL40165,Brompton,SAL40165,3729,36,380,1809,2.1,40165,2124224,5.71,4,36,17,0.93
SAL40166,Brooker,SAL40166,90,33,250,2187,2.8,40166,2422916,6.99,7,55,3,0.54
SAL40167,Brooklyn Park,SAL40167,5040,37,285,1466,2.3,40167,647631,5.63,2,36,12,2.29
SAL40168,Broughton River Valley,SAL40168,0,73,0,1375,1.0,40168,1843054,6.47,8,33,16,0.0
SAL40169,Brown Beach,SAL40169,3,62,0,2250,1.0,40169,736545,7.09,14,42,7,0.0
SAL40170,Brown Hill Creek,SAL40170,71,36,275,2833,2.8,40170,1561864,7.13,10,16,10,0.92
SAL40171,Brownlow,SAL40171,43,52,200,725,2.2,40171,2226334,-0.85,10,23,10,0.47
SAL40172,Brownlow Ki,SAL40172,238,52,208,1024,2.0,40172,1755878,2.56,11,49,19,0.62
SAL40173,Bruce (SA),SAL40173,17,44,0,1749,3.6,40173,2347199,-2.0,5,36,14,0.0
SAL40174,Brukunga,SAL40174,400,42,262,1458,2.5,40174,780195,3.06,13,40,6,1.75
SAL40175,Buchanan (SA),SAL40175,51,29,250,1312,3.4,40175,1610291,7.24,5,48,18,0.81
SAL40176,Buchfelde,SAL40176,193,49,280,1416,2.5,40176,1559313,-0.01,8,21,12,0.93
SAL40177,Buckingham (SA),SAL40177,40,36,165,1875,2.7,40177,2138004,4.4,13,44,10,0.4
SAL40178,Buckland Park,SAL40178,99,45,291,1775,2.7,40178,2229187,4.44,13,39,10,0.68
SAL40179,Buckleboo,SAL40179,40,45,0,1291,2.6,40179,1730623,-0.4,12,23,10,0.0
SAL40180,Bugle Hut,SAL40180,38,46,150,1916,2.1,40180,767291,0.39,1,41,11,1.02
SAL40181,Bugle Ranges,SAL40181,289,48,268,2031,2.7,40181,2123372,2.62,6,15,7,0.66
SAL40182,Bull Creek (SA),SAL40182,111,51,400,1562,2.3,40182,1862944,-0.12,2,47,5,1.12
SAL40183,Bumbunga,SAL40183,20,55,150,900,1.9,40183,1830363,3.85,1,22,2,0.43
SAL40184,Bunbury (SA),SAL40184,3,65,0,450,2.0,40184,1849687,2.85,12,46,7,0.0
SAL40185,Bundaleer Gardens,SAL40185,8,68,0,474,1.8,40185,1516354,3.19,13,54,7,0.0
SAL40186,Bundaleer North,SAL40186,38,42,210,1875,2.6,40186,603535,-0.66,7,33,13,1.81
SAL40187,Bundey,SAL40187,0,56,60,75,1.0,40187,2375741,3.17,12,50,4,0.13
SAL40188,Bungama,SAL40188,116,44,300,1312,2.7,40188,1547861,-1.51,14,59,14,1.01
SAL40189,Bungaree (SA),SAL40189,23,45,350,1624,2.5,40189,1501507,6.82,14,36,11,1.21
SAL40190,Burdett,SAL40190,234,40,150,1218,2.8,40190,1845528,1.43,4,53,10,0.42
SAL40191,Burnsfield,SAL40191,6,23,140,2125,3.3,40191,2061014,6.56,1,40,18,0.35
SAL40192,Burnside (SA),SAL40192,3060,43,375,2257,2.7,40192,1222648,5.02,10,17,12,1.59
SAL40193,Burra (SA),SAL40193,1112,54,180,866,2.0,40193,1083247,5.66,11,23,7,0.86
SAL40194,Burra Eastern Districts,SAL40194,7,56,0,949,2.7,40194,895065,1.15,11,49,11,0.0
SAL40195,Burrungule,SAL40195,115,39,210,2035,2.9,40195,830322,0.28,6,21,19,1.32
SAL40196,Burton (SA),SAL40196,6519,33,310,1517,3.1,40196,1222496,2.07,10,29,15,1.32
SAL40197,Bute,SAL40197,389,51,150,869,2.2,40197,1740388,-1.76,13,18,5,0.45
SAL40198,Butler (SA),SAL40198,69,37,120,1312,2.5,40198,1660831,7.19,12,51,14,0.38
SAL40199,Cadell,SAL40199,547,47,145,866,2.1,40199,1110610,1.87,13,42,2,0.68
SAL40200,Cadgee (SA),SAL40200,53,44,100,1781,2.5,40200,2379573,7.89,6,23,3,0.22
SAL40201,Calca,SAL40201,13,42,0,1124,2.0,40201,1437687,5.61,12,49,4,0.0
SAL40202,Caliph,SAL40202,3,42,0,575,3.5,40202,2057098,-1.19,3,39,4,0.0
SAL40203,Callington,SAL40203,625,42,295,1312,2.4,40203,1549708,4.6,14,23,7,0.99
SAL40204,Calomba,SAL40204,46,38,200,2250,2.6,40204,2242195,0.71,6,47,8,0.46
SAL40205,Caloote,SAL40205,133,56,210,1031,2.2,40205,1251972,0.44,10,31,12,0.87
SAL40206,Calperum Station,SAL40206,0,0,0,0,0.0,40206,2398676,0.57,9,26,8,0.0
SAL40207,Caltowie,SAL40207,122,40,190,1458,2.7,40207,759427,7.16,6,23,18,1.3
SAL40208,Caltowie North,SAL40208,21,39,80,1312,2.6,40208,1980355,3.0,1,19,13,0.21
SAL40209,Caltowie West,SAL40209,28,56,0,1041,2.0,40209,2034019,4.69,10,40,2,0.0
SAL40210,Cambrai,SAL40210,266,52,223,929,2.1,40210,2181699,0.81,6,59,2,0.53
SAL40211,Camden Park (SA),SAL40211,3338,36,305,1398,2.2,40211,642003,3.23,8,33,19,2.47
SAL40212,Campbelltown (SA),SAL40212,9263,38,330,1396,2.4,40212,1282516,1.5,7,49,11,1.34
SAL40213,Campoona,SAL40213,47,41,0,1666,3.1,40213,2146033,1.21,14,16,4,0.0
SAL40214,Cannawigara,SAL40214,147,44,115,2299,2.6,40214,760529,0.47,8,59,15,0.79
SAL40215,Canowie,SAL40215,3,72,0,762,2.3,40215,943855,2.09,11,21,9,0.0
SAL40216,Canowie Belt,SAL40216,29,45,100,2624,3.1,40216,753608,4.6,12,23,17,0.69
SAL40217,Canunda,SAL40217,21,28,230,1999,3.5,40217,1258673,0.22,8,36,19,0.95
SAL40218,Cape Borda,SAL40218,9,44,0,850,2.0,40218,1214261,7.65,9,56,10,0.0
SAL40219,Cape Douglas,SAL40219,68,50,110,1166,2.4,40219,2173281,-0.75,3,47,5,0.26
SAL40220,Cape Jaffa,SAL40220,66,61,280,1125,1.9,40220,2073908,2.8,7,30,2,0.7
SAL40221,Cape Jervis,SAL40221,343,57,250,795,2.0,40221,677763,-1.15,6,57,15,1.92
SAL40222,Caralue,SAL40222,43,30,0,1833,3.1,40222,731807,-1.77,2,38,12,0.0
SAL40223,Carawa,SAL40223,7,20,0,4624,3.0,40223,524363,7.23,5,22,5,0.0
SAL40224,Carcuma,SAL40224,3,47,0,2250,2.0,40224,1857414,6.1,3,44,17,0.0
SAL40225,Carew,SAL40225,32,39,0,2750,3.1,40225,894798,4.94,11,40,10,0.0
SAL40226,Carey Gully,SAL40226,428,53,300,1699,2.6,40226,1484348,6.65,5,59,15,1.05
SAL40227,Caroline,SAL40227,11,41,0,1375,2.6,40227,2356309,6.03,14,49,7,0.0
SAL40228,Carpenter Rocks,SAL40228,87,51,100,1541,2.3,40228,1885049,4.47,11,59,3,0.28
SAL40229,Carrickalinga,SAL40229,409,60,278,971,2.0,40229,501620,6.47,9,31,2,2.88
SAL40230,Carrieton,SAL40230,51,44,120,1375,2.4,40230,1872944,1.91,14,52,8,0.33
SAL40231,Cassini,SAL40231,73,41,100,1542,3.0,40231,1998447,3.53,8,24,16,0.26
SAL40232,Castambul,SAL40232,18,70,0,1124,2.5,40232,1643995,5.76,9,55,6,0.0
SAL40233,Caurnamont,SAL40233,35,65,46,1187,1.9,40233,1192894,-1.15,9,31,4,0.2
SAL40234,Cavan (SA),SAL40234,32,17,0,899,2.3,40234,2455058,6.59,11,21,16,0.0
SAL40235,Cavenagh,SAL40235,6,40,0,450,2.0,40235,2045288,-0.43,8,16,5,0.0
SAL40236,Caveton,SAL40236,36,52,300,1437,2.4,40236,2275565,6.65,14,25,6,0.69
SAL40237,Ceduna,SAL40237,1955,37,200,1376,2.4,40237,2390864,1.11,8,17,5,0.43
SAL40238,Ceduna Waters,SAL40238,186,38,320,1949,2.5,40238,680324,1.27,11,34,4,2.45
SAL40239,Chaffey,SAL40239,189,48,225,1708,2.5,40239,1866529,-1.26,11,27,3,0.63
SAL40240,Chain Of Ponds,SAL40240,39,50,180,2250,3.0,40240,2095123,6.86,6,37,6,0.45
SAL40241,Chandada,SAL40241,37,45,50,1593,2.6,40241,520655,-0.25,6,31,19,0.5
SAL40242,Chandlers Hill,SAL40242,792,46,370,2654,3.0,40242,2499085,4.3,14,43,3,0.77
SAL40243,Chapel Hill (SA),SAL40243,127,43,300,2833,2.8,40243,1449133,4.44,6,57,16,1.08
SAL40244,Chapman Bore,SAL40244,26,32,230,1375,2.7,40244,2489690,0.81,10,53,19,0.48
SAL40245,Charleston,SAL40245,550,42,350,2116,2.8,40245,950400,7.86,6,46,19,1.91
SAL40246,Charlton Gully,SAL40246,39,41,0,1624,2.7,40246,1570178,-1.36,13,49,9,0.0
SAL40247,Charra,SAL40247,26,45,0,2750,3.4,40247,1372377,4.08,14,49,13,0.0
SAL40248,Cheltenham (SA),SAL40248,2236,44,290,1534,2.3,40248,1166470,2.8,11,48,10,1.29
SAL40249,Cherry Gardens,SAL40249,633,48,350,2016,2.9,40249,2472153,0.45,13,35,2,0.74
SAL40250,Cherryville,SAL40250,125,48,175,2042,2.6,40250,2435854,-0.36,12,30,18,0.37
SAL40251,Chilpenunda,SAL40251,17,26,0,1149,2.8,40251,1891538,5.37,9,37,2,0.0
SAL40252,Chinaman Wells,SAL40252,4,59,0,500,1.5,40252,1427699,7.16,10,25,18,0.0
SAL40253,Chinbingina,SAL40253,8,42,0,1125,2.0,40253,1025825,-0.92,13,28,7,0.0
SAL40254,Chiton,SAL40254,440,63,335,1212,2.1,40254,910354,-0.06,1,17,6,1.91
SAL40255,Chowilla,SAL40255,5,13,0,3250,5.0,40255,2329074,7.86,10,21,6,0.0
SAL40256,Christie Downs,SAL40256,5239,41,250,889,2.2,40256,1201562,-1.85,6,54,12,1.08
SAL40257,Christies Beach,SAL40257,5962,39,325,1194,2.2,40257,671236,3.08,8,59,12,2.52
SAL40258,Clapham,SAL40258,1685,42,395,2321,2.7,40258,1412977,3.16,1,25,12,1.45
SAL40259,Clare (SA),SAL40259,3238,45,250,1302,2.2,40259,589743,0.63,11,47,13,2.2
SAL40260,Clarence Gardens,SAL40260,2373,38,350,2200,2.7,40260,947875,4.63,11,33,13,1.92
SAL40261,Clarence Park,SAL40261,2658,39,310,1799,2.3,40261,1634731,7.45,6,59,3,0.99
SAL40262,Clarendon (SA),SAL40262,643,48,255,2065,2.6,40262,2455206,2.5,9,55,4,0.54
SAL40263,Clay Wells,SAL40263,31,45,0,1125,2.2,40263,2490925,5.49,6,37,8,0.0
SAL40264,Claypans,SAL40264,4,50,0,1499,2.5,40264,1638422,4.46,14,37,15,0.0
SAL40265,Clayton Bay,SAL40265,472,60,228,863,1.9,40265,1258795,2.73,2,43,17,0.94
SAL40266,Clearview,SAL40266,4261,33,308,1570,2.5,40266,1841282,-1.5,1,20,15,0.87
SAL40267,Cleland,SAL40267,0,62,295,0,2.0,40267,1314468,5.42,4,53,18,1.17
SAL40268,Clements Gap,SAL40268,54,38,0,1375,2.7,40268,2264688,1.63,6,19,16,0.0
SAL40269,Cleve,SAL40269,953,49,165,1091,2.2,40269,1360665,0.24,10,46,12,0.63
SAL40270,Clinton (SA),SAL40270,313,65,225,777,1.8,40270,1107337,7.48,10,54,14,1.06
SAL40271,Clinton Centre,SAL40271,40,39,0,1937,2.9,40271,739647,5.74,9,40,7,0.0
SAL40272,Clovelly Park,SAL40272,3126,35,358,1600,2.5,40272,1879401,7.62,5,28,18,0.99
SAL40273,Cobdogla,SAL40273,375,50,195,1277,2.4,40273,789962,0.56,7,32,13,1.28
SAL40274,Cocata,SAL40274,0,0,0,0,0.0,40274,2496624,6.36,6,35,5,0.0
SAL40275,Cockaleechie,SAL40275,79,34,175,2124,3.3,40275,1348964,4.08,6,39,11,0.67
SAL40276,Cockatoo Valley,SAL40276,714,42,383,2489,3.1,40276,1496140,7.82,9,34,19,1.33
SAL40277,Cockburn,SAL40277,12,53,140,575,1.0,40277,819849,7.46,5,38,8,0.89
SAL40278,Coffin Bay,SAL40278,664,57,273,1254,2.0,40278,1044392,7.73,2,17,13,1.36
SAL40279,Colebatch,SAL40279,56,56,75,1624,2.0,40279,886480,7.52,8,36,12,0.44
SAL40280,Coles,SAL40280,35,44,115,1458,2.6,40280,2200768,-1.92,11,22,4,0.27
SAL40281,College Park,SAL40281,755,42,400,2454,2.5,40281,2404611,5.41,14,43,3,0.87
SAL40282,Colley,SAL40282,40,45,200,2083,2.5,40282,2175363,0.72,3,21,3,0.48
SAL40283,Collinsfield,SAL40283,6,60,0,1375,1.3,40283,1345457,5.05,14,20,3,0.0
SAL40284,Collinsville (SA),SAL40284,11,19,0,1874,5.0,40284,2300200,7.81,9,20,16,0.0
SAL40285,Collinswood,SAL40285,1496,36,300,1927,2.4,40285,2367325,-1.61,14,26,5,0.66
SAL40286,Colonel Light Gardens,SAL40286,3311,42,400,2491,2.8,40286,924632,3.67,5,36,4,2.25
SAL40287,Colton,SAL40287,24,51,0,2250,2.1,40287,1721660,5.35,14,40,18,0.0
SAL40288,Comaum,SAL40288,42,41,92,1562,2.4,40288,2072732,0.53,1,39,3,0.23
SAL40289,Commissariat Point,SAL40289,243,61,250,1210,1.9,40289,2440593,0.25,4,33,11,0.53
SAL40290,Commonwealth Hill,SAL40290,0,0,0,0,0.0,40290,2009837,-1.4,9,50,8,0.0
SAL40291,Compton,SAL40291,812,41,230,2150,2.8,40291,2225336,-1.06,1,49,10,0.54
SAL40292,Concordia,SAL40292,153,53,330,1625,2.5,40292,1858990,4.57,8,27,16,0.92
SAL40293,Condowie,SAL40293,61,35,150,1645,2.9,40293,1751717,3.05,8,39,9,0.45
SAL40294,Conmurra,SAL40294,76,41,50,2166,3.0,40294,1143703,-1.7,9,59,18,0.23
SAL40295,Coober Pedy,SAL40295,1566,50,163,764,1.8,40295,1991625,7.7,9,46,12,0.43
SAL40296,Coobowie,SAL40296,258,59,200,877,1.9,40296,1743292,4.56,13,44,17,0.6
SAL40297,Cooke Plains,SAL40297,69,45,120,1125,2.4,40297,2153070,3.15,6,35,19,0.29
SAL40298,Coolillie,SAL40298,8,34,0,3750,3.5,40298,1880188,0.73,13,56,5,0.0
SAL40299,Cooltong,SAL40299,322,40,200,1392,2.5,40299,1530403,4.58,5,59,19,0.68
SAL40300,Coomandook,SAL40300,83,46,150,1145,2.5,40300,1739121,1.64,12,54,9,0.45
SAL40301,Coombe,SAL40301,63,44,250,1375,2.4,40301,1463313,5.02,12,58,16,0.89
SAL40302,Coomooroo,SAL40302,13,47,180,1062,2.5,40302,931544,4.83,14,22,14,1.0
SAL40303,Coomunga,SAL40303,133,35,175,1656,3.0,40303,1978576,-1.07,14,55,5,0.46
SAL40304,Coonalpyn,SAL40304,350,50,150,1025,2.0,40304,1572299,7.09,7,56,15,0.5
SAL40305,Coonamia,SAL40305,96,40,250,1474,2.3,40305,1347078,2.87,9,21,16,0.97
SAL40306,Coonawarra (SA),SAL40306,135,53,75,1708,2.1,40306,1221615,1.93,5,17,16,0.32
SAL40307,Coorabie,SAL40307,71,44,125,1375,2.3,40307,2072938,7.55,12,51,6,0.31
SAL40308,Coorong,SAL40308,53,48,180,1218,2.3,40308,2328109,2.38,3,17,16,0.4
SAL40309,Cootra,SAL40309,19,38,350,1324,3.2,40309,1837218,5.21,9,32,19,0.99
SAL40310,Copeville,SAL40310,44,47,80,959,2.1,40310,2269458,4.55,10,56,4,0.18
SAL40311,Copley (SA),SAL40311,83,41,85,575,2.0,40311,2169745,-0.35,13,23,11,0.2
SAL40312,Corny Point,SAL40312,120,53,150,706,2.2,40312,1962333,7.91,1,38,6,0.4
SAL40313,Coromandel East,SAL40313,345,50,290,2531,2.9,40313,1070217,2.64,14,21,6,1.41
SAL40314,Coromandel Valley,SAL40314,4380,41,420,2241,2.8,40314,623199,1.95,1,47,16,3.5
SAL40315,Cortlinye,SAL40315,44,35,150,1937,3.0,40315,1780101,7.2,10,39,2,0.44
SAL40316,Corunna Station,SAL40316,19,32,0,1499,2.1,40316,1836748,3.29,14,56,2,0.0
SAL40317,Coulta,SAL40317,213,40,150,1387,2.7,40317,529545,5.05,11,48,17,1.47
